 DOY  MON DY  TMAX  #YRS  TMIN  #YRS PRECIP #YRS SD MAX SD MIN
  297 10 23   71.3  26.   46.9  27.  0.028  27.  6.000  4.476
  298 10 24   71.0  26.   46.8  27.  0.028  28.  5.909  4.607
  299 10 25   70.7  26.   46.6  27.  0.029  28.  5.839  4.655
  300 10 26   70.3  25.   46.5  26.  0.029  28.  5.739  4.704
  301 10 27   70.0  27.   46.3  28.  0.034  28.  5.697  4.709
  302 10 28   69.7  27.   46.2  27.  0.037  28.  5.640  4.784
  303 10 29   69.4  27.   46.1  28.  0.035  28.  5.590  4.843
  304 10 30   69.0  25.   45.9  26.  0.037  27.  5.571  4.922
  305 10 31   68.8  25.   45.8  26.  0.041  28.  5.579  4.993
  306 11  1   68.5  28.   45.7  29.  0.041  27.  5.512  5.048
  307 11  2   68.1  28.   45.5  29.  0.042  27.  5.478  5.126
  308 11  3   67.9  29.   45.4  30.  0.046  26.  5.452  5.203
  309 11  4   67.6  28.   45.2  29.  0.047  27.  5.400  5.234
  310 11  5   67.3  28.   45.0  28.  0.047  27.  5.365  5.295
  311 11  6   67.0  27.   44.8  27.  0.049  26.  5.370  5.342
  312 11  7   66.7  28.   44.7  28.  0.051  28.  5.367  5.370
  313 11  8   66.3  28.   44.4  29.  0.050  27.  5.321  5.450
  314 11  9   65.9  28.   44.2  30.  0.049  27.  5.243  5.509
  315 11 10   65.6  29.   43.9  30.  0.049  29.  5.224  5.568
  316 11 11   65.2  28.   43.7  29.  0.051  29.  5.167  5.593
  317 11 12   64.9  29.   43.5  30.  0.052  28.  5.113  5.622
  318 11 13   64.6  28.   43.3  29.  0.053  29.  5.084  5.612
  319 11 14   64.4  27.   43.1  29.  0.054  28.  5.103  5.629
  320 11 15   64.1  29.   42.9  30.  0.057  29.  5.093  5.632
  321 11 16   63.8  29.   42.7  30.  0.059  29.  5.110  5.599
  322 11 17   63.5  29.   42.5  30.  0.060  29.  5.080  5.608
  323 11 18   63.2  30.   42.2  30.  0.062  29.  5.003  5.583
  324 11 19   62.8  29.   42.1  29.  0.064  29.  4.928  5.603
  325 11 20   62.6  29.   41.9  29.  0.065  28.  4.875  5.696
  326 11 21   62.3  30.   41.7  29.  0.067  29.  4.877  5.775
  327 11 22   62.0  29.   41.6  29.  0.068  29.  4.874  5.760
  328 11 23   61.8  30.   41.4  29.  0.069  28.  4.861  5.773
  329 11 24   61.6  28.   41.2  28.  0.071  28.  4.887  5.780
  330 11 25   61.4  27.   41.1  29.  0.069  29.  4.836  5.901
  331 11 26   61.3  29.   41.0  29.  0.069  29.  4.808  5.956
  332 11 27   61.0  29.   40.8  29.  0.072  29.  4.750  5.965
  333 11 28   60.8  30.   40.7  29.  0.075  29.  4.721  5.925
  334 11 29   60.6  28.   40.5  27.  0.073  29.  4.710  5.922
  335 11 30   60.4  30.   40.4  29.  0.076  28.  4.646  5.940
  336 12  1   60.2  29.   40.3  30.  0.077  30.  4.600  5.926
  337 12  2   59.9  29.   40.1  29.  0.078  29.  4.588  5.932
  338 12  3   59.7  28.   39.9  29.  0.077  29.  4.589  5.923
  339 12  4   59.5  28.   39.7  28.  0.080  29.  4.594  5.862
  340 12  5   59.3  26.   39.5  27.  0.082  28.  4.587  5.884
  341 12  6   59.1  29.   39.3  28.  0.086  30.  4.580  5.917
  342 12  7   59.0  28.   39.2  27.  0.089  30.  4.639  5.939
  343 12  8   58.8  27.   39.0  28.  0.092  29.  4.699  5.980
  344 12  9   58.6  28.   38.9  29.  0.093  29.  4.716  6.032
  345 12 10   58.4  27.   38.7  28.  0.092  29.  4.687  6.081
  346 12 11   58.3  27.   38.6  28.  0.091  29.  4.647  6.100
  347 12 12   58.1  27.   38.4  28.  0.089  30.  4.641  6.130
  348 12 13   58.0  29.   38.3  30.  0.089  30.  4.670  6.152
  349 12 14   57.9  29.   38.2  29.  0.090  30.  4.689  6.158
  350 12 15   57.7  28.   38.2  28.  0.094  28.  4.722  6.201
  351 12 16   57.6  29.   38.2  30.  0.098  30.  4.767  6.283
  352 12 17   57.5  29.   38.3  30.  0.100  30.  4.802  6.400
  353 12 18   57.3  29.   38.3  29.  0.101  29.  4.858  6.464
  354 12 19   57.3  28.   38.2  28.  0.106  30.  4.882  6.454
  355 12 20   57.1  28.   38.2  29.  0.107  30.  4.923  6.441
  356 12 21   57.0  27.   38.1  28.  0.108  29.  4.951  6.439
  357 12 22   56.9  28.   38.1  29.  0.113  30.  4.971  6.452
  358 12 23   56.8  27.   38.0  26.  0.113  30.  4.977  6.454
  359 12 24   56.7  28.   37.9  29.  0.112  30.  4.970  6.371
  360 12 25   56.6  28.   37.9  29.  0.111  29.  4.982  6.332
  361 12 26   56.5  27.   37.9  28.  0.108  29.  4.994  6.334
  362 12 27   56.5  28.   37.9  28.  0.106  30.  4.976  6.365
  363 12 28   56.4  27.   37.9  28.  0.105  30.  4.940  6.354
  364 12 29   56.4  29.   37.8  29.  0.102  30.  4.942  6.350
  365 12 30   56.4  28.   37.7  29.  0.103  30.  4.954  6.363
  366 12 31   56.4  28.   37.7  29.  0.100  30.  5.008  6.408
